index,Age,Gender,Formal_Education,Years_Coding,Salary
22791,27.0,Female,3.0,2.0,34999.5
22792,32.0,Female,3.0,2.0,1499.5
22798,32.0,Female,3.0,5.0,44999.5
22801,42.0,Female,3.0,20.0,34999.5
22812,37.0,Female,1.0,10.0,6249.5
22816,23.0,Female,0.0,5.0,8749.5
22823,52.0,Female,3.0,20.0,1499.5
22824,37.0,Female,0.0,0.0,174999.5
22825,37.0,Female,3.0,10.0,174999.5
22826,32.0,Female,0.0,5.0,44999.5
22827,42.0,Female,3.0,20.0,112499.5
22836,27.0,Female,3.0,2.0,44999.5
22848,32.0,Female,1.0,20.0,34999.5
22849,23.0,Female,3.0,2.0,34999.5
22860,32.0,Female,3.0,5.0,64999.5
22883,42.0,Female,1.0,5.0,17499.5
22896,19.5,Female,3.0,2.0,44999.5
22912,23.0,Female,3.0,5.0,8749.5
22922,32.0,Female,0.0,5.0,1499.5
22930,19.5,Female,0.0,5.0,1499.5
22950,37.0,Female,1.0,20.0,8749.5
22952,32.0,Female,0.0,10.0,54999.5
22954,64.5,Female,3.0,20.0,27499.5
22975,32.0,Female,1.0,10.0,1499.5
22983,23.0,Female,0.0,0.0,12499.5
22985,52.0,Female,3.0,2.0,137499.5
22990,23.0,Female,0.0,5.0,4499.5
22993,42.0,Female,0.0,20.0,274999.5
22996,23.0,Female,0.0,5.0,1499.5
23000,64.5,Female,3.0,10.0,1499.5
23004,37.0,Female,3.0,20.0,2499.5
23012,32.0,Female,3.0,10.0,12499.5
23018,27.0,Female,3.0,2.0,1499.5
23028,23.0,Female,3.0,0.0,6249.5
23029,32.0,Female,0.0,2.0,94999.5
23033,27.0,Female,3.0,5.0,34999.5
23044,47.0,Female,3.0,5.0,112499.5
23053,47.0,Female,0.0,5.0,137499.5
23057,23.0,Female,3.0,10.0,1499.5
23059,27.0,Female,0.0,5.0,1499.5
23061,23.0,Female,0.0,2.0,1499.5
23070,52.0,Female,0.0,10.0,34999.5
23073,42.0,Female,1.0,10.0,84999.5
23078,32.0,Female,1.0,20.0,27499.5
23095,32.0,Female,3.0,20.0,224999.5
23107,47.0,Female,2.0,5.0,17499.5
23118,27.0,Female,0.0,2.0,34999.5
23128,32.0,Female,0.0,20.0,17499.5
23133,27.0,Female,3.0,5.0,112499.5
23142,19.5,Female,0.0,2.0,22499.5
23145,27.0,Female,3.0,5.0,6249.5
23157,42.0,Female,0.0,5.0,12499.5
23171,37.0,Female,3.0,0.0,137499.5
23182,27.0,Female,3.0,5.0,94999.5
23192,42.0,Female,5.0,0.0,12499.5
23197,27.0,Female,1.0,5.0,1499.5
23200,23.0,Female,0.0,5.0,3499.5
23201,37.0,Female,1.0,20.0,12499.5
23215,32.0,Female,3.0,10.0,1499.5
23233,47.0,Female,1.0,20.0,224999.5
23244,27.0,Female,3.0,2.0,64999.5
23249,27.0,Female,3.0,2.0,34999.5
23255,23.0,Female,0.0,2.0,6249.5
23258,27.0,Female,0.0,2.0,112499.5
23261,57.0,Female,1.0,20.0,44999.5
23263,52.0,Female,0.0,0.0,84999.5
23265,23.0,Female,0.0,5.0,12499.5
23272,32.0,Female,1.0,10.0,2499.5
23284,23.0,Female,3.0,2.0,3499.5
23296,32.0,Female,1.0,10.0,22499.5
23298,32.0,Female,3.0,20.0,54999.5
23308,27.0,Female,3.0,2.0,2499.5
23310,27.0,Female,0.0,10.0,6249.5
23311,23.0,Female,0.0,10.0,4499.5
23319,37.0,Female,1.0,20.0,74999.5
23322,32.0,Female,3.0,10.0,54999.5
23330,27.0,Female,3.0,5.0,22499.5
23342,19.5,Female,3.0,2.0,2499.5
23345,27.0,Female,0.0,2.0,1499.5
23351,32.0,Female,3.0,5.0,84999.5
23353,47.0,Female,3.0,10.0,94999.5
23362,37.0,Female,3.0,20.0,64999.5
23363,37.0,Female,3.0,10.0,2499.5
23367,32.0,Female,3.0,2.0,1499.5
23377,23.0,Female,3.0,5.0,12499.5
23378,27.0,Female,0.0,2.0,1499.5
23382,47.0,Female,1.0,10.0,2499.5
23390,37.0,Female,1.0,10.0,137499.5
23391,37.0,Female,3.0,5.0,74999.5
23397,32.0,Female,3.0,10.0,137499.5
23400,42.0,Female,0.0,2.0,17499.5
23415,47.0,Female,5.0,0.0,84999.5
23432,23.0,Female,0.0,2.0,6249.5
23438,32.0,Female,1.0,10.0,137499.5
23446,32.0,Female,0.0,5.0,17499.5
23457,27.0,Female,3.0,2.0,6249.5
23464,47.0,Female,3.0,5.0,44999.5
23476,32.0,Female,3.0,10.0,112499.5
23490,37.0,Female,3.0,10.0,54999.5
23493,32.0,Female,3.0,5.0,6249.5
23507,42.0,Female,0.0,0.0,1499.5
23517,52.0,Female,1.0,20.0,22499.5
23518,37.0,Female,3.0,20.0,8749.5
23521,52.0,Female,5.0,20.0,17499.5
23523,42.0,Female,3.0,10.0,400000.0
23537,32.0,Female,1.0,20.0,6249.5
23544,27.0,Female,3.0,10.0,94999.5
23565,23.0,Female,3.0,10.0,64999.5
23571,23.0,Female,3.0,2.0,4499.5
23578,47.0,Female,3.0,5.0,27499.5
23579,27.0,Female,1.0,5.0,34999.5
23586,52.0,Female,3.0,20.0,12499.5
23603,32.0,Female,0.0,2.0,8749.5
23608,37.0,Female,3.0,20.0,94999.5
23620,57.0,Female,3.0,20.0,44999.5
23625,42.0,Female,3.0,20.0,8749.5
23633,27.0,Female,5.0,0.0,2499.5
23636,37.0,Female,1.0,10.0,17499.5
23643,23.0,Female,0.0,5.0,1499.5
23649,42.0,Female,3.0,2.0,44999.5
23650,23.0,Female,0.0,10.0,6249.5
23651,42.0,Female,0.0,20.0,4499.5
23682,37.0,Female,3.0,2.0,44999.5
23692,37.0,Female,0.0,20.0,112499.5
23693,37.0,Female,3.0,10.0,4499.5
23698,32.0,Female,0.0,10.0,22499.5
23717,32.0,Female,3.0,5.0,64999.5
23721,52.0,Female,3.0,20.0,1499.5
23724,37.0,Female,5.0,20.0,34999.5
23729,32.0,Female,0.0,20.0,27499.5
23732,23.0,Female,0.0,5.0,17499.5
23745,52.0,Female,1.0,20.0,12499.5
23748,32.0,Female,3.0,10.0,3499.5
23752,27.0,Female,1.0,2.0,94999.5
23770,37.0,Female,3.0,2.0,34999.5
23779,37.0,Female,3.0,5.0,6249.5
23782,37.0,Female,0.0,20.0,17499.5
23789,52.0,Female,3.0,0.0,64999.5
23790,27.0,Female,3.0,2.0,12499.5
23796,47.0,Female,3.0,10.0,34999.5
23818,42.0,Female,0.0,2.0,84999.5
23830,32.0,Female,3.0,5.0,112499.5
23834,27.0,Female,3.0,2.0,6249.5
23835,37.0,Female,3.0,5.0,44999.5
23848,32.0,Female,1.0,2.0,54999.5
23851,32.0,Female,0.0,2.0,8749.5
23853,32.0,Female,0.0,5.0,34999.5
23864,64.5,Female,3.0,20.0,74999.5
23877,32.0,Female,3.0,0.0,2499.5
23879,27.0,Female,3.0,2.0,54999.5
23883,52.0,Female,1.0,2.0,84999.5
23893,27.0,Female,0.0,2.0,8749.5
23896,32.0,Female,1.0,5.0,12499.5
23907,42.0,Female,2.0,0.0,1499.5
23911,32.0,Female,3.0,2.0,112499.5
23916,23.0,Female,0.0,10.0,1499.5
23918,27.0,Female,3.0,2.0,6249.5
23919,27.0,Female,3.0,2.0,12499.5
23926,27.0,Female,0.0,0.0,17499.5
23928,27.0,Female,3.0,2.0,27499.5
23930,57.0,Female,1.0,10.0,44999.5
23949,27.0,Female,3.0,0.0,27499.5
23956,23.0,Female,5.0,2.0,6249.5
23961,64.5,Female,3.0,20.0,94999.5
23976,37.0,Female,3.0,5.0,74999.5
23984,23.0,Female,3.0,5.0,17499.5
23990,52.0,Female,3.0,20.0,74999.5
23995,42.0,Female,1.0,10.0,74999.5
24001,32.0,Female,3.0,10.0,3499.5
24005,64.5,Female,3.0,20.0,22499.5
24024,27.0,Female,1.0,2.0,3499.5
24027,32.0,Female,3.0,20.0,27499.5
24029,37.0,Female,0.0,20.0,54999.5
24035,32.0,Female,3.0,5.0,1499.5
24037,57.0,Female,5.0,20.0,1499.5
24046,27.0,Female,0.0,5.0,8749.5
24050,32.0,Female,3.0,5.0,2499.5
24056,42.0,Female,1.0,20.0,112499.5
24064,42.0,Female,3.0,10.0,54999.5
24070,37.0,Female,3.0,20.0,112499.5
24077,27.0,Female,0.0,5.0,84999.5
24091,42.0,Female,3.0,20.0,84999.5
24095,37.0,Female,1.0,20.0,3499.5
24100,23.0,Female,0.0,2.0,1499.5
24103,23.0,Female,3.0,2.0,6249.5
24109,47.0,Female,3.0,20.0,112499.5
24119,23.0,Female,0.0,5.0,3499.5
24122,32.0,Female,3.0,2.0,12499.5
24129,27.0,Female,0.0,5.0,12499.5
24155,32.0,Female,3.0,10.0,1499.5
24162,42.0,Female,1.0,2.0,4499.5
24172,27.0,Female,0.0,2.0,1499.5
24174,27.0,Female,3.0,5.0,44999.5
24176,32.0,Female,1.0,10.0,34999.5
24187,32.0,Female,1.0,10.0,22499.5
24190,19.5,Female,0.0,10.0,6249.5
24202,32.0,Female,3.0,5.0,174999.5
24203,23.0,Female,3.0,5.0,6249.5
24204,32.0,Female,3.0,10.0,12499.5
24209,42.0,Female,1.0,0.0,27499.5
24211,37.0,Female,3.0,2.0,34999.5
24223,32.0,Female,3.0,5.0,1499.5
24236,23.0,Female,3.0,5.0,4499.5
24237,42.0,Female,3.0,20.0,34999.5
24240,37.0,Female,1.0,10.0,74999.5
24245,37.0,Female,3.0,10.0,74999.5
24248,19.5,Female,3.0,5.0,6249.5
24253,42.0,Female,3.0,2.0,27499.5
24254,52.0,Female,1.0,10.0,1499.5
24269,27.0,Female,3.0,0.0,6249.5
24271,57.0,Female,3.0,0.0,64999.5
24282,32.0,Female,1.0,20.0,34999.5
24298,32.0,Female,1.0,5.0,34999.5
24301,32.0,Female,3.0,0.0,6249.5
24306,27.0,Female,3.0,2.0,1499.5
24309,32.0,Female,3.0,2.0,34999.5
24319,27.0,Female,1.0,5.0,17499.5
24335,23.0,Female,3.0,2.0,34999.5
24374,23.0,Female,5.0,2.0,1499.5
24378,32.0,Female,3.0,5.0,2499.5
24388,47.0,Female,3.0,20.0,12499.5
24402,32.0,Female,1.0,5.0,112499.5
24406,27.0,Female,0.0,2.0,4499.5
24414,47.0,Female,1.0,20.0,4499.5
24416,37.0,Female,3.0,5.0,27499.5
24417,37.0,Female,3.0,20.0,3499.5
24419,42.0,Female,6.0,10.0,44999.5
24421,27.0,Female,3.0,2.0,8749.5
24424,27.0,Female,3.0,10.0,27499.5
24441,42.0,Female,0.0,5.0,74999.5
24446,32.0,Female,1.0,2.0,44999.5
24459,32.0,Female,3.0,10.0,6249.5
24460,32.0,Female,6.0,0.0,84999.5
24470,37.0,Female,1.0,5.0,22499.5
24485,37.0,Female,3.0,2.0,94999.5
24491,32.0,Female,5.0,5.0,1499.5
24492,23.0,Female,3.0,2.0,27499.5
24494,27.0,Female,0.0,5.0,54999.5
24497,47.0,Female,3.0,10.0,94999.5
24498,27.0,Female,0.0,10.0,17499.5
24505,42.0,Female,1.0,5.0,74999.5
24513,32.0,Female,0.0,10.0,17499.5
24528,27.0,Female,3.0,10.0,3499.5
24538,27.0,Female,3.0,2.0,22499.5
24540,32.0,Female,1.0,5.0,54999.5
24552,23.0,Female,3.0,5.0,1499.5
24568,27.0,Female,3.0,10.0,224999.5
24576,47.0,Female,3.0,20.0,137499.5
24578,23.0,Female,0.0,5.0,4499.5
24580,27.0,Female,3.0,2.0,6249.5
24585,23.0,Female,3.0,5.0,6249.5
24590,47.0,Female,3.0,10.0,22499.5
24594,32.0,Female,3.0,2.0,44999.5
24595,57.0,Female,3.0,10.0,274999.5
24599,37.0,Female,1.0,20.0,12499.5
24602,32.0,Female,3.0,5.0,12499.5
24612,47.0,Female,1.0,20.0,84999.5
24613,37.0,Female,1.0,20.0,1499.5
24633,52.0,Female,1.0,20.0,3499.5
24635,23.0,Female,0.0,0.0,6249.5
24636,52.0,Female,0.0,0.0,84999.5
24640,23.0,Female,3.0,2.0,2499.5
24644,27.0,Female,0.0,20.0,64999.5
24652,47.0,Female,0.0,10.0,54999.5
24658,32.0,Female,3.0,5.0,12499.5
24662,27.0,Female,3.0,10.0,1499.5
24673,27.0,Female,3.0,2.0,12499.5
24686,27.0,Female,5.0,5.0,6249.5
24705,37.0,Female,3.0,0.0,54999.5
24711,27.0,Female,3.0,5.0,112499.5
24720,32.0,Female,0.0,5.0,8749.5
24723,37.0,Female,1.0,10.0,4499.5
24727,47.0,Female,3.0,5.0,94999.5
24735,32.0,Female,3.0,2.0,12499.5
24749,27.0,Female,1.0,2.0,74999.5
24753,47.0,Female,5.0,0.0,112499.5
24764,32.0,Female,3.0,20.0,137499.5
24770,37.0,Female,3.0,10.0,44999.5
24777,27.0,Female,0.0,5.0,1499.5
24788,37.0,Female,1.0,5.0,224999.5
24793,23.0,Female,6.0,5.0,3499.5
24800,37.0,Female,1.0,5.0,2499.5
24812,52.0,Female,3.0,0.0,22499.5
24822,37.0,Female,1.0,20.0,400000.0
24823,42.0,Female,0.0,5.0,3499.5
24825,32.0,Female,0.0,5.0,112499.5
24829,37.0,Female,1.0,20.0,1499.5
24841,42.0,Female,1.0,20.0,137499.5
24847,37.0,Female,0.0,20.0,94999.5
24849,27.0,Female,3.0,5.0,54999.5
24854,37.0,Female,3.0,20.0,54999.5
24870,57.0,Female,0.0,5.0,224999.5
24881,27.0,Female,3.0,10.0,94999.5
24887,23.0,Female,0.0,2.0,137499.5
24894,27.0,Female,3.0,10.0,94999.5
24899,42.0,Female,3.0,2.0,34999.5
24903,32.0,Female,3.0,10.0,54999.5
24907,27.0,Female,3.0,2.0,8749.5
24918,27.0,Female,0.0,5.0,137499.5
24919,27.0,Female,3.0,5.0,94999.5
24925,27.0,Female,0.0,5.0,1499.5
24936,19.5,Female,0.0,5.0,4499.5
24938,32.0,Female,3.0,5.0,84999.5
24942,42.0,Female,1.0,20.0,174999.5
24943,32.0,Female,1.0,10.0,3499.5
24948,27.0,Female,0.0,2.0,6249.5
24949,23.0,Female,3.0,5.0,1499.5
24954,42.0,Female,3.0,10.0,27499.5
24956,64.5,Female,1.0,20.0,174999.5
24971,27.0,Female,3.0,2.0,22499.5
24972,27.0,Female,3.0,5.0,17499.5
24974,27.0,Female,5.0,10.0,34999.5
24980,27.0,Female,3.0,5.0,17499.5
24984,32.0,Female,3.0,5.0,1499.5
24987,27.0,Female,0.0,5.0,54999.5
24993,32.0,Female,3.0,5.0,64999.5
24996,47.0,Female,0.0,20.0,94999.5
25000,52.0,Female,1.0,20.0,64999.5
25012,42.0,Female,0.0,2.0,44999.5
25016,27.0,Female,3.0,5.0,54999.5
25023,37.0,Female,0.0,10.0,34999.5
25026,42.0,Female,1.0,20.0,64999.5
25032,27.0,Female,3.0,2.0,2499.5
25035,23.0,Female,3.0,2.0,1499.5
25037,47.0,Female,5.0,5.0,64999.5
25042,19.5,Female,0.0,2.0,3499.5
25045,27.0,Female,0.0,10.0,17499.5
25046,42.0,Female,1.0,0.0,1499.5
25047,37.0,Female,1.0,10.0,84999.5
25050,47.0,Female,2.0,20.0,1499.5
25053,42.0,Female,0.0,2.0,64999.5
25054,27.0,Female,3.0,5.0,64999.5
25055,27.0,Female,3.0,10.0,27499.5
25060,23.0,Female,3.0,5.0,17499.5
25068,27.0,Female,3.0,20.0,174999.5
25072,42.0,Female,0.0,2.0,74999.5
25075,32.0,Female,3.0,10.0,112499.5
25083,27.0,Female,3.0,5.0,54999.5
25089,19.5,Female,0.0,5.0,2499.5
25098,47.0,Female,3.0,5.0,137499.5
25099,27.0,Female,2.0,5.0,2499.5
25104,47.0,Female,3.0,2.0,44999.5
25107,32.0,Female,6.0,2.0,27499.5
25108,32.0,Female,1.0,10.0,54999.5
25109,42.0,Female,3.0,5.0,44999.5
25112,27.0,Female,3.0,0.0,6249.5
25122,27.0,Female,0.0,5.0,17499.5
25125,27.0,Female,3.0,2.0,34999.5
25136,52.0,Female,3.0,5.0,74999.5
25140,32.0,Female,3.0,5.0,4499.5
25192,27.0,Female,3.0,2.0,112499.5
25201,27.0,Female,3.0,10.0,174999.5
25207,23.0,Female,0.0,5.0,6249.5
25209,27.0,Female,3.0,10.0,112499.5
25228,47.0,Female,3.0,20.0,1499.5
25235,23.0,Female,3.0,5.0,8749.5
25236,42.0,Female,1.0,10.0,44999.5
25241,37.0,Female,5.0,20.0,6249.5
25247,23.0,Female,0.0,2.0,8749.5
25257,37.0,Female,3.0,10.0,2499.5
25259,42.0,Female,3.0,2.0,54999.5
25263,32.0,Female,3.0,10.0,34999.5
25270,27.0,Female,3.0,0.0,1499.5
25276,27.0,Female,3.0,2.0,34999.5
25309,27.0,Female,3.0,10.0,224999.5
25311,27.0,Female,0.0,0.0,44999.5
25316,32.0,Female,1.0,10.0,44999.5
25327,32.0,Female,3.0,5.0,6249.5
25329,37.0,Female,3.0,2.0,112499.5
25333,23.0,Female,0.0,5.0,54999.5
25339,27.0,Female,0.0,10.0,12499.5
25340,42.0,Female,3.0,10.0,2499.5
25361,37.0,Female,3.0,10.0,64999.5
25364,23.0,Female,0.0,5.0,34999.5
25371,32.0,Female,5.0,5.0,12499.5
25376,32.0,Female,3.0,10.0,17499.5
25387,27.0,Female,1.0,5.0,4499.5
25390,23.0,Female,0.0,5.0,12499.5
25395,32.0,Female,0.0,20.0,4499.5
25396,23.0,Female,3.0,5.0,27499.5
25419,27.0,Female,1.0,10.0,17499.5
25420,37.0,Female,3.0,5.0,44999.5
25421,19.5,Female,0.0,10.0,1499.5
25427,37.0,Female,1.0,5.0,1499.5
25428,32.0,Female,3.0,10.0,84999.5
25434,19.5,Female,0.0,5.0,54999.5
25440,42.0,Female,0.0,5.0,54999.5
25441,27.0,Female,3.0,5.0,12499.5
25454,37.0,Female,1.0,10.0,174999.5
25457,37.0,Female,3.0,20.0,1499.5
25464,42.0,Female,5.0,20.0,174999.5
25466,42.0,Female,3.0,20.0,34999.5
25468,27.0,Female,0.0,10.0,84999.5
25469,32.0,Female,3.0,2.0,84999.5
25479,32.0,Female,2.0,0.0,3499.5
25483,32.0,Female,0.0,10.0,112499.5
25495,27.0,Female,3.0,5.0,22499.5
25506,27.0,Female,3.0,10.0,12499.5
25510,27.0,Female,3.0,5.0,112499.5
25516,42.0,Female,3.0,0.0,84999.5
25542,37.0,Female,6.0,0.0,17499.5
25576,19.5,Female,0.0,2.0,6249.5
25582,23.0,Female,5.0,10.0,4499.5
25586,23.0,Female,0.0,10.0,2499.5
25592,32.0,Female,3.0,10.0,2499.5
25604,27.0,Female,3.0,10.0,1499.5
25620,37.0,Female,3.0,5.0,8749.5
25621,32.0,Female,3.0,5.0,4499.5
25656,42.0,Female,3.0,20.0,112499.5
25658,27.0,Female,0.0,2.0,1499.5
25667,32.0,Female,3.0,20.0,44999.5
25670,27.0,Female,1.0,2.0,1499.5
25674,37.0,Female,3.0,10.0,54999.5
25677,47.0,Female,1.0,0.0,1499.5
25678,19.5,Female,3.0,5.0,44999.5
25684,64.5,Female,3.0,20.0,94999.5
25686,27.0,Female,0.0,10.0,64999.5
25703,32.0,Female,3.0,2.0,74999.5
25711,27.0,Female,0.0,10.0,6249.5
25724,19.5,Female,6.0,0.0,1499.5
25725,23.0,Female,3.0,2.0,1499.5
25728,27.0,Female,3.0,5.0,84999.5
25733,27.0,Female,0.0,5.0,94999.5
25736,42.0,Female,1.0,20.0,112499.5
25740,32.0,Female,5.0,2.0,2499.5
25770,32.0,Female,1.0,20.0,12499.5
25783,64.5,Female,3.0,20.0,174999.5
25794,32.0,Female,0.0,0.0,17499.5
25802,47.0,Female,5.0,2.0,174999.5
25815,27.0,Female,3.0,10.0,12499.5
25816,32.0,Female,1.0,20.0,174999.5
25820,27.0,Female,1.0,5.0,2499.5
25841,37.0,Female,3.0,0.0,1499.5
25851,27.0,Female,3.0,10.0,174999.5
25864,37.0,Female,3.0,5.0,94999.5
25872,23.0,Female,0.0,5.0,3499.5
25893,27.0,Female,0.0,2.0,34999.5
25902,57.0,Female,1.0,20.0,22499.5
25925,27.0,Female,2.0,0.0,4499.5
25937,57.0,Female,5.0,20.0,3499.5
25938,23.0,Female,3.0,5.0,2499.5
25940,23.0,Female,5.0,5.0,6249.5
25957,23.0,Female,0.0,2.0,2499.5
25959,27.0,Female,3.0,5.0,84999.5
25973,42.0,Female,3.0,5.0,2499.5
25990,27.0,Female,1.0,20.0,22499.5
25992,37.0,Female,3.0,10.0,112499.5
25993,32.0,Female,3.0,2.0,64999.5
26001,27.0,Female,3.0,5.0,94999.5
26007,37.0,Female,3.0,20.0,137499.5
26013,27.0,Female,0.0,5.0,22499.5
26014,37.0,Female,0.0,0.0,2499.5
26015,23.0,Female,3.0,10.0,17499.5
26016,64.5,Female,3.0,2.0,22499.5
26021,47.0,Female,0.0,10.0,22499.5
26023,23.0,Female,0.0,5.0,4499.5
26026,32.0,Female,1.0,10.0,74999.5
26028,37.0,Female,1.0,5.0,74999.5
26042,32.0,Female,3.0,10.0,4499.5
26049,27.0,Female,0.0,0.0,2499.5
26050,37.0,Female,1.0,10.0,2499.5
26053,27.0,Female,3.0,20.0,1499.5
26054,47.0,Female,0.0,20.0,34999.5
26075,23.0,Female,0.0,2.0,44999.5
26084,27.0,Female,0.0,5.0,4499.5
26099,23.0,Female,3.0,5.0,12499.5
26110,37.0,Female,3.0,2.0,44999.5
26113,37.0,Female,3.0,5.0,44999.5
26127,37.0,Female,3.0,2.0,84999.5
26135,52.0,Female,3.0,20.0,174999.5
26139,27.0,Female,3.0,2.0,22499.5
26145,23.0,Female,6.0,2.0,27499.5
26164,32.0,Female,0.0,2.0,17499.5
